"crash_unit_id","crash_record_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1302281","b237e7ef96c313eeefb66c7bb8caeb20e557f74d1351be762cfd9438a80e0e9f689da280911d20f38c0639e02dfb0025f8ae264165dcc45ec75137aca1e1b0e8",,"2022-03-20T20:35:00.000","1","DRIVER",,"1236723",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","MOPED OR MOTORIZED BICYCLE","UNKNOWN/NA","W","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302251","a5de1694136b621624a4d63108c1162245346c51801f28e5e759f68ac922b7cbffd21d05574bf9c03cb83b26c5fd63c43c4a76b9a6c22bd6d1b2fbbc21151d62",,"2022-03-20T20:33:00.000","1","DRIVER","1","1236691",,"FORD","EXPLORER","IL","2021","NONE","PASSENGER","POLICE","NE","STRAIGHT AHEAD",,,"2",,,,,,"Y","Y","Y",,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302252","a5de1694136b621624a4d63108c1162245346c51801f28e5e759f68ac922b7cbffd21d05574bf9c03cb83b26c5fd63c43c4a76b9a6c22bd6d1b2fbbc21151d62",,"2022-03-20T20:33:00.000","2","DRIVER","1","1236692",,"CHEVROLET","IMPALA","IL","2017","NONE","PASSENGER","PERSONAL","NE","OTHER",,,"2",,,,,,,,,,,,,,"Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302267","333b61387ec61459b0a905807900194bc3d0ae4075f9462b0ca29d0de3fdfb86232341720f221e042fe0e37b3239ed0fe9d15af28fa77f7f63524a0a046071cb",,"2022-03-20T20:20:00.000","1","DRIVER",,"1236712",,"DODGE","RAM 1500 PU","IN","2021","UNKNOWN","PICKUP","UNKNOWN/NA","SE","TURNING RIGHT",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302268","333b61387ec61459b0a905807900194bc3d0ae4075f9462b0ca29d0de3fdfb86232341720f221e042fe0e37b3239ed0fe9d15af28fa77f7f63524a0a046071cb",,"2022-03-20T20:20:00.000","2","DRIVER",,"1236719",,"NISSAN","ROGUE","IL","2021","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302257","e95bbbae0ab24d23d1e3d1fe80c8a502f46bd4d634f25ace9ee1120c50855e3d214ce633ee676fd90b92f6629519c28ba7867ba874765fd7976bd40b36523b1b",,"2022-03-20T20:15:00.000","1","DRIVER",,"1236694",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,"2000","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302258","e95bbbae0ab24d23d1e3d1fe80c8a502f46bd4d634f25ace9ee1120c50855e3d214ce633ee676fd90b92f6629519c28ba7867ba874765fd7976bd40b36523b1b",,"2022-03-20T20:15:00.000","2","DRIVER",,"1236696",,"CHEVROLET","MALIBU","IL","2019","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"turbo towing","private lot",,"Y","Y","Y","Y",,,,"Y","Y","Y",,"Y",,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302604","b8317fbc57eb6f1ca6a6b40e71b37c24e71c948e36e8c98546b6e4944b5e23814b805e24b2ce916c394bfd71de23f38d4968cf195b16bc90f2d8ab0133228a91",,"2022-03-20T20:04:00.000","1","DRIVER",,"1237037",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","TRUCK - SINGLE UNIT","UNKNOWN/NA","E","BACKING",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302605","b8317fbc57eb6f1ca6a6b40e71b37c24e71c948e36e8c98546b6e4944b5e23814b805e24b2ce916c394bfd71de23f38d4968cf195b16bc90f2d8ab0133228a91",,"2022-03-20T20:04:00.000","2","PARKED",,"1237040",,"HYUNDAI","OTHER (EXPLAIN IN NARRATIVE)","IL","2022","NONE","PICKUP","PERSONAL","W","PARKED",,,"0",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302259","4b12a4bfe1fc9198bf9aef477959e44fc9218fdaf9e600ff695a0e16dd4402bd27d2ce65099c7aa2fc90c3e6967839751fc3589ddee6f89a060b9990391d1b27",,"2022-03-20T20:00:00.000","1","DRIVER",,"1236698",,"CHEVROLET","MALIBU","IL","2015","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302260","4b12a4bfe1fc9198bf9aef477959e44fc9218fdaf9e600ff695a0e16dd4402bd27d2ce65099c7aa2fc90c3e6967839751fc3589ddee6f89a060b9990391d1b27",,"2022-03-20T20:00:00.000","2","PARKED",,"1236702",,"INFINITI","QX50","IL","2005","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","PARKED",,,"0",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302261","4b12a4bfe1fc9198bf9aef477959e44fc9218fdaf9e600ff695a0e16dd4402bd27d2ce65099c7aa2fc90c3e6967839751fc3589ddee6f89a060b9990391d1b27",,"2022-03-20T20:00:00.000","3","PARKED",,"1236707",,"CHEVROLET","TRAIL BLAZER","IL","2021","NONE","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303136","b82556d882443c54ef0f56e969195c92a59ca2a83f2717c8552888dc146fa9470462ea60a217491dcae81db21f50272ab3170c7e0ef0182d430fe17a7b5d225b",,"2022-03-20T20:00:00.000","1","DRIVER",,"1237550",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303137","b82556d882443c54ef0f56e969195c92a59ca2a83f2717c8552888dc146fa9470462ea60a217491dcae81db21f50272ab3170c7e0ef0182d430fe17a7b5d225b",,"2022-03-20T20:00:00.000","2","PARKED",,"1237552",,"NISSAN","ROGUE","IL","2011","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y","N",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302273","dc9f29668bfbbb3d95bd71eca4ab6dcfcf56e32ce63fc09edeaae4f46ff29132b730e1ebec035999f1acd085068c6339e0c10dd1a4fddbeecd7a6ffca88f65a5",,"2022-03-20T20:00:00.000","1","DRIVER",,"1236715",,"HONDA","ACCORD","IN","2015","NONE","PASSENGER","PERSONAL","E","TURNING RIGHT","Y",,"1",,"Unknown","Unknown",,,,,,,,,,,"Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302274","dc9f29668bfbbb3d95bd71eca4ab6dcfcf56e32ce63fc09edeaae4f46ff29132b730e1ebec035999f1acd085068c6339e0c10dd1a4fddbeecd7a6ffca88f65a5",,"2022-03-20T20:00:00.000","2","DRIVER",,"1236721",,"JEEP","GRAND CHEROKEE","IL","2002","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"CITY OF CHICAGO","POUND 2",,"Y","Y",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302247","1797356e8244902e38809c6297b3a80421f566c5c407c04c41b32037db3cf51dee559f0c9b4ad17be8fcf61b5f8c3087b16d0f1b9c8c224e0761dec78a0e589b",,"2022-03-20T19:55:00.000","1","DRIVER",,"1236684",,"YAMAHA","OTHER (EXPLAIN IN NARRATIVE)","IL","2015","UNKNOWN","ALL-TERRAIN VEHICLE (ATV)","PERSONAL","W","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,,"Y",,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302248","1797356e8244902e38809c6297b3a80421f566c5c407c04c41b32037db3cf51dee559f0c9b4ad17be8fcf61b5f8c3087b16d0f1b9c8c224e0761dec78a0e589b",,"2022-03-20T19:55:00.000","2","DRIVER",,"1236685",,"CHEVROLET","EQUINOX","IL","2011","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302308","54b0010ae05394437df31a673cf24448f6d7be172523176f34df1ddad6d5812400cd65bc7e8495ae7f4d5723a82e11ea6df29f178b35620fe604b6e4f85babaa",,"2022-03-20T19:40:00.000","1","DRIVER",,"1236753",,"ALL TERRAIN - WHEELS ONLY","ALL TERRAIN - WHEELS ONLY",,,"UNKNOWN","ALL-TERRAIN VEHICLE (ATV)","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302309","54b0010ae05394437df31a673cf24448f6d7be172523176f34df1ddad6d5812400cd65bc7e8495ae7f4d5723a82e11ea6df29f178b35620fe604b6e4f85babaa",,"2022-03-20T19:40:00.000","2","DRIVER","1","1236751",,"CADILLAC","STS","IL",,"UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT",,,"2",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302246","601098d74419d3ebf8284d0c866bc04b3f68149604cd0232bccf7987639505431e70b7d2213f232ec65b8a5ee279c749b7937e87a48a182f241fd8f261d413d9",,"2022-03-20T19:35:00.000","1","DRIVER","1","1236682",,"BMW","328I","IL","2015","UNKNOWN","PASSENGER","UNKNOWN/NA","W","OTHER","Y",,"2",,"PRIVATE",,,"Y","Y",,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302234","517c1a91654343f65ab4d4df0930f6477faa937260cc878990d3f274cbddb5a748f237cf1b25c325686e95f8c6a5036367ced237a1fc5aa2aa1d6f2c6ae8c66b",,"2022-03-20T19:30:00.000","1","DRIVER",,"1236675",,"LAND ROVER","RANGE ROVER (EVOQUE / SPORT / VELAR)","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302235","517c1a91654343f65ab4d4df0930f6477faa937260cc878990d3f274cbddb5a748f237cf1b25c325686e95f8c6a5036367ced237a1fc5aa2aa1d6f2c6ae8c66b",,"2022-03-20T19:30:00.000","2","DRIVER",,"1236672",,"VOLKSWAGEN","JETTA","IL","2013","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302241","5f481ce3b11f48804b11372ce36b6409aa92ce858db6c903f8d91a6e9f6b77b8275b64519332fb54c132ef1eab97135b3080a34e060ab88567350971d13aef86",,"2022-03-20T19:30:00.000","1","DRIVER",,"1236676",,"JEEP","CHEROKEE","IL","2010","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","E","CHANGING LANES",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302242","5f481ce3b11f48804b11372ce36b6409aa92ce858db6c903f8d91a6e9f6b77b8275b64519332fb54c132ef1eab97135b3080a34e060ab88567350971d13aef86",,"2022-03-20T19:30:00.000","2","DRIVER",,"1236683",,"TOYOTA","SIENNA","IL","2012","UNKNOWN","VAN/MINI-VAN","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302223","8e8a50fb8718c98a535f894df35f028783568bbdd10da99752cc5840e43996a5c3ef3aad4032d416cae09a9abaa6e4a710c10102ca0f5fe836f49004242249f2",,"2022-03-20T19:27:00.000","1","DRIVER",,"1236664",,"GENERAL MOTORS CORPORATION (GMC)","YUKON","IL","2013","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302224","8e8a50fb8718c98a535f894df35f028783568bbdd10da99752cc5840e43996a5c3ef3aad4032d416cae09a9abaa6e4a710c10102ca0f5fe836f49004242249f2",,"2022-03-20T19:27:00.000","2","DRIVER","1","1236671",,"MINI","COOPER","IL","2012","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302243","c53b3849fd302b568bea76612efb2753909ef9528eb989da439ced311694907a4de16c0e6592a98090b731e25e33cbb646d87de485418ef8138a39bf50f88db3",,"2022-03-20T19:23:00.000","1","DRIVER",,"1236686",,"HONDA","ACCORD","IL","2005","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302244","c53b3849fd302b568bea76612efb2753909ef9528eb989da439ced311694907a4de16c0e6592a98090b731e25e33cbb646d87de485418ef8138a39bf50f88db3",,"2022-03-20T19:23:00.000","2","DRIVER",,"1236689",,"HONDA","FIT","IL","2016","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,"Y","Y","Y","Y",,,,"Y","Y",,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302245","c53b3849fd302b568bea76612efb2753909ef9528eb989da439ced311694907a4de16c0e6592a98090b731e25e33cbb646d87de485418ef8138a39bf50f88db3",,"2022-03-20T19:23:00.000","3","DRIVER",,"1236716",,"SUBARU","OUTBACK","IL","2022","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302229","1f86f3b3d7aab7156e8d15030f14b0eb6afb6b8313377bb8a7ef08e5adefb59767065d596d37b7b44e51f76f8112cd8a2adb54269d5cb1e392a8239116f44af2",,"2022-03-20T19:22:00.000","1","DRIVER",,"1236667",,"MAZDA","MAZDA3","IL","2018","UNKNOWN","PASSENGER","UNKNOWN/NA","E","PASSING/OVERTAKING",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302230","1f86f3b3d7aab7156e8d15030f14b0eb6afb6b8313377bb8a7ef08e5adefb59767065d596d37b7b44e51f76f8112cd8a2adb54269d5cb1e392a8239116f44af2",,"2022-03-20T19:22:00.000","2","DRIVER","3","1236670",,"FORD","EDGE","IL","2013","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","TURNING RIGHT",,,"4",,,,,,,"Y","Y","Y","Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302231","1f86f3b3d7aab7156e8d15030f14b0eb6afb6b8313377bb8a7ef08e5adefb59767065d596d37b7b44e51f76f8112cd8a2adb54269d5cb1e392a8239116f44af2",,"2022-03-20T19:22:00.000","3","PARKED",,"1236678",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2004","NONE","PASSENGER","NOT IN USE","E","PARKED","Y",,"0",,,,,,,,,,,,,,"Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302232","30ab00b18bcc532ab1577652027eaad4effa86c5af71514a9fa77f452a2542119486404f51a04c088880f5114871363fda326a705c5cfbb15d6ffb43b7662d3a",,"2022-03-20T19:19:00.000","1","DRIVER",,"1236666",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302233","30ab00b18bcc532ab1577652027eaad4effa86c5af71514a9fa77f452a2542119486404f51a04c088880f5114871363fda326a705c5cfbb15d6ffb43b7662d3a",,"2022-03-20T19:19:00.000","2","DRIVER",,"1236668",,"FORD","ESCAPE","IL","2005","NONE","UNKNOWN/NA","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302214","f888e91548ec65ddd939c3c2e726c0b385e3dfdca007175f83d56651db495a37d1edf36a4fc52937e65324c38db63af916a612cbd2be60128913f3f3521cdccb",,"2022-03-20T19:10:00.000","1","DRIVER",,"1236658",,"DODGE","JOURNEY","IL","2013","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","MERGING",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302215","f888e91548ec65ddd939c3c2e726c0b385e3dfdca007175f83d56651db495a37d1edf36a4fc52937e65324c38db63af916a612cbd2be60128913f3f3521cdccb",,"2022-03-20T19:10:00.000","2","DRIVER","1","1236662",,"JEEP","GRAND CHEROKEE","IL","2020","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,"Y","Y","Y",,,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302236","035ae7f173b6a4c66abc1ead5baba5afdc44f81a6abdc7dac28acfbbbfa8baa5c95ea66aa085333098799546b666861cce030f02a2e95eb9ee5a5401fcfe3d77",,"2022-03-20T19:06:00.000","1","DRIVER",,"1236673",,"JEEP","GRAND CHEROKEE","IL","2014","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"private tow","unknown",,,,"Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302237","035ae7f173b6a4c66abc1ead5baba5afdc44f81a6abdc7dac28acfbbbfa8baa5c95ea66aa085333098799546b666861cce030f02a2e95eb9ee5a5401fcfe3d77",,"2022-03-20T19:06:00.000","2","DRIVER",,"1236679",,"CHEVROLET","COBALT","IL","2006","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"private tow","unknown",,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302238","035ae7f173b6a4c66abc1ead5baba5afdc44f81a6abdc7dac28acfbbbfa8baa5c95ea66aa085333098799546b666861cce030f02a2e95eb9ee5a5401fcfe3d77",,"2022-03-20T19:06:00.000","3","PARKED",,"1236680",,"CHEVROLET","AVALANCHE","IL","2013","NONE","PICKUP","NOT IN USE","E","PARKED",,,"0",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302264","173400e0b869c12d06e389b046ef400d06a1f32f390aff3e055f070fd798634ba346ab8eb469c0e30a15bce9eadb0b13a5fed5d47904681eeb5748d095c26314",,"2022-03-20T19:00:00.000","1","DRIVER",,"1236703",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2020","UNKNOWN","PASSENGER","UNKNOWN/NA","E","U-TURN",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302265","173400e0b869c12d06e389b046ef400d06a1f32f390aff3e055f070fd798634ba346ab8eb469c0e30a15bce9eadb0b13a5fed5d47904681eeb5748d095c26314",,"2022-03-20T19:00:00.000","2","DRIVERLESS",,"1236705",,"CHEVROLET","TAHOE","IN","2019","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","UNKNOWN","PARKED",,,"0",,,,,,,,"Y","Y","Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302658","17a89ed1e03dcc04177fd4fa077ddc32b1a736651c00858e3e5587dea5e44211cccda90be4e7b075d43ad0a48c63524d7fac3ffdefd51d0f565cafc08063dc27",,"2022-03-20T19:00:00.000","1","DRIVER",,"1237088",,"FORD","ESCAPE","IL","2012","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302659","17a89ed1e03dcc04177fd4fa077ddc32b1a736651c00858e3e5587dea5e44211cccda90be4e7b075d43ad0a48c63524d7fac3ffdefd51d0f565cafc08063dc27",,"2022-03-20T19:00:00.000","2","PARKED",,"1237089",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","PARKED",,,"0",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302210","7232282f3be60806159c0e64ff0027f2cd4b16bbe04f48529532dc89b794b74845fcd2160d1dd8c2cf482e31692996e50bdb6d8b29de91f82f1b9f1bf0d40a55",,"2022-03-20T19:00:00.000","1","DRIVER",,"1236647",,"LINCOLN","TOWNCAR","IL","2002","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302211","7232282f3be60806159c0e64ff0027f2cd4b16bbe04f48529532dc89b794b74845fcd2160d1dd8c2cf482e31692996e50bdb6d8b29de91f82f1b9f1bf0d40a55",,"2022-03-20T19:00:00.000","2","PARKED",,"1236648",,"KIA","SOUL","IL","2013","UNKNOWN","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,"Y",,,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302535","7cc5e152c247b3c5de1ed779314514dac293b5b21dbca7b41d5d7b39c2fdfe4fb0398dce4825179dbef588b4324bf3ffcd099d3c62486e6082dd17d8bf54cd08",,"2022-03-20T19:00:00.000","1","DRIVER",,"1236972",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302536","7cc5e152c247b3c5de1ed779314514dac293b5b21dbca7b41d5d7b39c2fdfe4fb0398dce4825179dbef588b4324bf3ffcd099d3c62486e6082dd17d8bf54cd08",,"2022-03-20T19:00:00.000","2","DRIVER",,"1236976",,"SCION","XD","IL","2008","UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302212","f74637b8373aede3c60d30d46d5af1ffa0ad8d45e66d9055f43c15a4c4087dfadd2c545714e7ec46a7d68b2e97a64269e5b0b8ad2373d59eafadad78123ebf77",,"2022-03-20T18:42:00.000","2","PARKED",,"1236655",,"FORD","FUSION","IL","2009","NONE","PASSENGER","NOT IN USE","W","PARKED",,,"0",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302213","f74637b8373aede3c60d30d46d5af1ffa0ad8d45e66d9055f43c15a4c4087dfadd2c545714e7ec46a7d68b2e97a64269e5b0b8ad2373d59eafadad78123ebf77",,"2022-03-20T18:42:00.000","1","DRIVER","1","1236652",,"HONDA","CR-V","IL","2010","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","NE","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302627","587ceeee192b631096ca8d99c7568e6b4431579c5de9dd78954128fc986227fdbebdabeb6184db8e78acf95cbb5e4e1aacbe561dc4f8a47689c15578aff4ebe6",,"2022-03-20T18:33:00.000","1","DRIVER",,"1237050",,"TOYOTA","4RUNNER","IL","2020","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STARTING IN TRAFFIC","Y",,"1",,"unk","unk",,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1302628","587ceeee192b631096ca8d99c7568e6b4431579c5de9dd78954128fc986227fdbebdabeb6184db8e78acf95cbb5e4e1aacbe561dc4f8a47689c15578aff4ebe6",,"2022-03-20T18:33:00.000","2","DRIVER",,"1237051",,"CHEVROLET","CAMARO","IL","2017","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD","Y",,"1",,"unk","unk",,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303117","eaf1dbe9e5392da419f079756257283a8c6557d52549d04614397e7d09b30b506ea9c318012cc68a8a634e0e1551a72a4e410cb363fec8cd3acdb70e8923e998",,"2022-03-20T18:30:00.000","1","DRIVER",,"1237529",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","CA",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
